title,text,category,source
Կենսաթոշակառուների բողոքների հիման վրա «Հայփոստի» Սարի թաղի բաժանմունքի աշխատակազմը կփոխվի,"Կենսաթոշակառուների բողոքների արդյունքում «Հայփոստ» ՓԲԸ 17-րդ փոստային բաժանմունքի աշխատակազմը կփոխվի: Ինչպես «Արմենպրես»-ին հայտնեցին ՀՀ աշխատանքի և սոցիալական հարցերի նախարարության հասարակայնության հետ կապերի բաժնից, փոփոխության նպատակը արատավոր երևույթին վերջ տալն է:Հիշեցնենք, որ ՀՀ աշխատանքի և սոցիալական հարցերի նախարար Զարուհի Բաթոյանը և «Հայփոստ» ՓԲԸ գլխավոր գործադիր տնօրեն Հայկ Ավագյանը ամիսներ առաջ պայմանավորվել էին ակտիվացնել համագործակցությունը՝ հիմքում դնելով կենսաթոշակառուների շահն ու բարեկեցությունը, վերջ դնելով կենսաթոշակառուներից գումար գանձելու արատավոր սովորությանը:Հանդիպման ընթացքում կողմերը պայմանավորվել էին ընթացք տալ կենսաթոշակ ստացող յուրաքանչյուր քաղաքացու դիմում-բողոքի: Ուստի, Աշխատանքի և սոցիալական հարցերի նախարարությանը դիմած կենսաթոշակառուի բողոքը, որ փոստատարը, կենսաթոշակը վճարելիս, ամեն ամիս նախապես վերցնում է 200-500 դրամ, ներկայացվել էր նաև «Հայփոստ» ՓԲԸ մեր գործընկերներին:Համատեղ իրականացված ստուգման արդյունքում, գտնելով բողոքի համար բավարար հիմքեր, «Հայփոստ» ՓԲԸ տնօրինությունը որոշում է ընդունել փոխել փոստային բաժանմունքի աշխատակազմը:Նշենք, ՀՀ աշխատանքի և սոցիալական հարցերի նախարարության և հիմնական գործընկեր «Հայփոստ» ՓԲԸ համագործակցությունն այս ուղղությամբ շարունակական է լինելու, և ոչ մի դիմում անարձագանք չի մնալու:",Society,https://armenpress.am/hy/article/995332
Հայկական բանակի հաղթարշավը շարունակվում է. «Մեր ժամանակի հերոսը»-ի հատուկ մրցանակը` զինվորներին,"Հայաստանի Հանրապետության անկախության 29-ամյակին նվիրված միջոցառումների շրջանակում Զվարթնոց տաճարում մեկնարկած «Մեր ժամանակի հերոսը» մրցանակաբաշխության ընթացքում հատուկ մրցանակ հանձնվեց զինվորի հավաքական կերպարին՝ տավուշյան մարտերում ցուցաբերած սխրանքի համար։ «Արմենպրես»-ի հաղորդմամբ՝ մրցանակը հանձնեց սահմանամերձ Այգեպար գյուղի բնակիչ Սամվել Ուդումյանը՝ ժամկետային զինծառայող Նարեկ Հակոբյանին:«Ես իմ բոլոր զինակիցների անունից շնորհակալություն եմ հայտնում գնահատանքի համար, ու վստահեցնում եմ, որ այսօր հայ զինվորականն ունի բարձր մասնագիտական գիտելիքներ ու կարողություններ, մարտունակ է ու ամուր կանգնած մեր երկրի սահմաններին: Անկոտրում վճռականությամբ, հաղթողի հոգեբանությամբ պատրաստ է կատարել իր առջև դրված յուրաքանչյուր խնդիր»,-ասաց Նարեկ Հակոբյանը:2020 թվականի հուլիսը պատմության մեջ կմնա որպես հաղթանակի ամիս: Չդադարող հրետակոծության հատուկ ջոկատայինների հարձակումների թիրախում հայտնված տավուշյան դիրքեըն անառիկ մնացին: Հայկական բանակը հաղթարշավը շարունակեց և ապացուցեց, որ տարածաշրջանում վճռորոշ ազդեցություն ունեցող մարտունակ և ինտելեկտուալ ռազմական միավոր է: Նրանք, ովքեր զոհվեցին հանուն Հայրենիքի, և նրանք ովքեր հաղթանակած վերադարձան՝ նրանցն է հատուկ մրցանակը: Հավաքական մրցանակ, որը կշրջի զորմասից զորամաս և դիրքից՝ խրամատ՝ մեր ժամակաների հերոսներից յուրաքանչյուրին հիշեցնելով ՝ «Եվ այդ մեկ մարդը դու ես»:Ավելի վաղ, վարչապետ Փաշինյանը «Ֆեյսբուք» սոցիալական ցանցի իր էջում գրել էր, որ արդեն երկրորդ տարին Անկախության օրը կնշվի՝ մեծարելով ՀՀ քաղաքացուն: Միջոցառումն ուղեկցվում է երաժշտական ծրագրով:Հայաստանի երրորդ Հանրապետությունը սեպտեմբերի 21-ին նշում է անկախության 28-րդ տարեդարձը: 28 տարի առաջ հայ ժողովուրդը հանրաքվեի միջոցով իր վճռական «այո»-ն ասաց Հայաստանի անկախությանը: Հայաստանի չափահաս բնակչության 95,5%-ը «Համաձա՞յն եք, որ Հայաստանի Հանրապետությունը լինի ժողովրդավարական անկախ պետություն` ԽՍՀՄ կազմից դուրս» հարցին դրական պատասխան տվեց: Արդեն երկու օր անց` սեպտեմբերի 23-ին, երկրի Գերագույն Խորհուրդը Հայաստանը հռչակեց անկախ, ինքնիշխան հանրապետություն:Կարեն Խաչատրյան",Society,https://armenpress.am/hy/article/1028340
«Ազգային պատկերասրահե միջազգային երաժշտական 3-րդ փառատոնի շրջանակներում Հայաստանում առաջին անգամ համերգով հանդես կգա «Պրոմետեոե իտալական լարային քառյակը,"«Ազգային պատկերասրահե միջազգային երաժշտական երրորդ փառատոնի շրջանակներում մայիսի 2-ին հանրապետությունում համերգով հանդես կգա «Պրոմետեոե իտալական հանրահայտ լարային քառյակը հայազգի երգչուհի Աննա Մայիլյանի հետ համատեղ: Հայաստանում առաջին անգամ ելույթ ունեցող քառյակը կներկայացնի Յ.Հայդնի, Յ.Բրամսի, ֆ.Մենդելսոնի, Է.Շոսսոնի, Բ.Բարտոկի ստեղծագործություններից, մի առանձին մաս կնվիրվի կոմիտասյան երաժշտությանը: Ինչպես այսօր հրավիրված ասուլիսում ասաց փառատոնի հիմնադիր Մարիամ Շահինյանը, արդեն ավանադական դարձած այս փառատոնին մասնակցում են բազմաթիվ հանրահայտ երաժիշտներ, եւ իտալական քառյակի մասնակցությունն ավելի կբարձրացնի փառատոնի հեղինակությունը: ««Պրոմետեոե քառյակն առաջին անգամ է հանդես գալու հայ հանդիսատեսի առջեւ, եւ հույս ունենք, որ կգնահատվի ու կսիրվի հայերի կողմիցե,- նշեց Հայաստանում Իտալիայի արտակարգ եւ լիազոր դեսպանի առաջին քարտուղար Ռոբերտո Նոչելլան` ավելացնելով, որ այս համերգը նաեւ դեսպանատան մշակութային միջոցառումների ցանկում է: Քառյակն իր 14 տարվա գործունեության ընթացքում հասցրել է շրջել գրեթե ողջ աշխարհում եւ արժանանալ միջազգային հանրության ճանաչմանն ու գնահատանքին: Ի դեպ, նախկին խորհրդային երկրներից նրանք առաջինը Հայաստանում են հանդես գալու: Մեցցո-սոպրանո Աննա Մայիլյանն այս քառյակի հետ համագործակցում է արդեն տասը տարի եւ, իր խոսքով, հիացած է նրա բարձր կատարողականությամբ: Երգչուհին անցած տարի Միլանի մերձակա քաղաքներից մեկում «Պրոմետեոե-ի հետ հադես է եկել Կոմիտասի ստեղծագործություններից կազմված ընդգրկուն ծրագրով, որը մեծ խանդավառությամբ եւ ջերմությամբ է ընդունվել իտալացի հանդիսատեսի կողմից: Կոմպոզիտոր Էդվարդ Միրոզոյանն ասաց, որ քառյակի ելույթը լսելուց հետո իր ստեղծագոծություններից «Կվարտետիե նոտաները կտրամադրի երաժիշտներին: Քառյակի անդամ Ալդո Կամանյարիի (երկրորդ ջութակ) խոսքով, հայաստանյան համերգի հրավերը մեծ սիրով է ընդունվել, քանի որ ցանկություն կար ծանոթանալու Կոմիտասի հայրենիքին: «Մենք Հայաստանը ճանաչում ենք առաջին հերթին երաժշտության միջոցով, ինչպես նաեւ հայազգի մեր գործընկերների ներկայացմամբե,- ասաց նա: ֆրանչեսկո Դիլոնը (թավջութակահար) տեղեկացրեց, որ Իտալիայում իրենք հիմնադրել են «Պրոմետեոե քառյակի փառատոն, որին մասնակցելու են հրավիրվում նաեւ քառյակի հետ համագործակցած գրեթե բոլոր երաժիշտները, այդ թվում նաեւ` Ա.Մայիլյանը: «Պրոմետեոե լարային քառյակը հիմնադրվել է 1993 թ-ին «Orchestra Giovanaile Italianaե նվագախմբի անդամների կողմից, որը կարճ ժամանակահատվածում արժանացել է միջազգային լայն ճանաչման: 1998-ին այն «Պրահյան գարունե 50-րդ միջազգային երաժշտական մրցույթի դափնեկիր էր, իր դասական եւ ժամանակակից կատարումների շնորհիվ արժանացել է նաեւ բազմաթիվ այլ մրցույթների առաջին մրցանակներին: Նշենք, որ «Ազգային պատկերասրահե երրորդ միջազգային փառատոնն անցկացվում է «Հայաստանե համահայկական հիմնադրամի հովանավորությամբ ու ՀՀ մշակույթի եւ երիտասարդության հարցերի նախարարության աջակցությամբ",Society,https://armenpress.am/hy/article/433143
"2010 թվականին Գերմանիայի արտահանությունն աճել Է 18,5 տոկոսով","Անցյալ տարվա դեկտեմբերին Գերմանիայի արտահանությունն աճել Է 0,5 տոկոսով, իսկ ամբողջ 2010 թվականին՝ ռեկորդային 18,5 տոկոսով: Այդ մասին, ինչպես հաղորդում Է «Արմենպրես»-ը, տվյալներ Է հրապարակել Համերկրային վիճակագրական բյուրոն: Դրանցում նշվում Է, որ դեկտեմբերին Եվրոպայի խոշորագույն Էկոնոմիկա ներմուծումը նոյեմբերի համեմատ նվազել Է 2,3 տոկոսով, ինչն անակնկալ Է դարձել փորձագետների համար:Այդուհանդերձ, 2010 թվականի 12 ամսում Գերմանիա ներմուծումն աճել Է 20 տոկոսով: Անցյալ տարին Գերմանիայի Էկոնոմիկայի համար ամենահաջողն Է եղել վերջին քսան տարվա ընթացքում: 2010 թվականին երկրի համախառն ներքին արդյունքը աճել 3,6 տոկոսով: 2009 թվականին ԳՖՀ-ի ՀՆԱ-ն ընկել Էր 4,7 տոկոսով: ING –ի տնտեսագետ Կարստեն Բրեջեսկիի խոսքով՝ «դեպի արտահանում կողմնորոշված Գերմանիան իրեն գերազանց Է զգում»: «Չնայած եվրոգոտու երկրներում առկա բյուջետային հիմնախնդիրներին եւ գլոբալ պահանջարկի դանդաղմանը, «արտադրված Է Գերմանիայում» մակնիշով արտադրանքը շարունակում Է մեծ պահանջարկ վայելել աշխարհում»,-ասել Է փորձագետը:",Economy,https://armenpress.am/hy/article/639664
Պատգամավորը մատնանշեց գործող իշխանության օրոք Արցախի հարցում հայկական կողմի գրանցած ձեռքբերումները ,"ՀՀ ազգային ժողովի «Իմ քայլը» խմբակցության պատգամավոր Տաթևիկ Հայրապետյանը մատնանշեց Արցախի հիմնախնդրի հարցում, իր գնահատմամբ, այն կարևոր ձեռքբերումները, որոնց հնարավոր է եղել հասնել գործող իշխանության օրոք: «Արմենպրես»-ի հաղորդմամբ` Հայրապետյանն այս մասին խոսեց ԱԺ-ում կառավարության 2019 թվականի ծրագրի կատարման ընթացքի և արդյունքների վերաբերյալ տարեկան զեկույցի քննարկմանն իր ելույթում:Նա նշեց, որ ցանկանում է արտաքին քաղաքականության համատեքստում անդրադառնալ Արցախի հարցում աննշան թվացող, բայց, իր գնահատմամբ, շատ կարևոր ձեռքբերումներին: «Մենք ասացինք, որ Արցախյան հիմնահարցի բանակցային գործընթացին մենք գնում ենք սեփական օրակարգով, դա բազմաթիվ հարցեր ու քննարկումներ առաջ բերեց: Այդ օրակարգի առաջնային դրույթը փոխվստահության մթնոլորտի ստեղծումն է: Մենք իսկապես, կարող ենք խոսել, քննարկել, բանավիճել տարբեր լուծումներից, որոնք տարիներ շարունակ մեզ առաջարկվել են: Սակայն ինչպե՞ս կարող է որևէ լուծում աշխատել, եթե դա ընդունելի չէ ժողովուրդների համար»,-ասաց Հայրապետյանը:Նա նկատեց՝ հայկական կողմը շեշտել է, որ հրադադարի ռեժիմը պետք է պահպանվի, քանի որ հնարավոր չէ ունենալ առարկայական բանակցություններ, երբ հակառակորդը փորձում է խոսել սպառնալիքի կամ ուժի սպառնալիքի լեզվով: Եվ այդ կոնտեքստում ունեցանք հրադադարի ռեժիմի պահպանում, սահմանային միջադեպերի նվազում՝ թեև ժամառակ առ ժամանակ հակառակորդը խախտվում էր այն: Հայրապետյանը կարևորեց նաև հումանիտար միջոցառումների համատեքստում Հայաստանից, Արցախից և Ադրբեջանից լրագրողների փոխայցերը, որը փաստացի վերջին 17 տարում տեղի չէր ունեցել:Պատգամավորը նկատեց՝ Արցախը բանակցային սեղային վերադարձնելը բարդ ու տևական գործընթաց է, և համառ ջանքեր է պահանջում: «Բայց վերջին 1 տարվա ընթացքում, թե տեսնելով Հայաստանի և Արցախի ԱԳ նախարարների ակտիվ կապերը, թե երկու հայկական պետությունների քաղաքական ղեկավարների միջև ակտիվ քննարկումները, թե այն, որ վարչապետը կոչով դիմեց Արցախի համապետական ընտրությունների մասնակիցներին՝ իրենց դիրքորոշումները հայտնելու քննարկվող, քննարկված լուծումների վերաբերյալ, արդեն ինքին ցույց տալիս այն ներառականությունը, որը կարևոր միջոց է, որ ցույց տանք՝ առանց Արցախի վերադարձի, հնարավոր չեն առարկայական, շոշափելի ձեռքբերումներով բանակցություններ»,-ասաց պատգամավորը:Աննա Գրիգորյան",Politics,https://armenpress.am/hy/article/1014599
2010թ-ի ապրիլի 30-ին նախատեսվում է գործարկել Երեւանի ՋԷԿ-ի համակցված շոգեգազային ցիկլի նոր էներգաբլոկը,"2010թ-ի ապրիլի 30-ին նախատեսվում է գործարկել Երեւանի ջերմաէլեկտրակայանի համակցված շոգեգազային ցիկլի նոր էներգաբլոկը, որի հիմնարկեքի հանդիսավոր արարողությունը տեղի ունեցավ այսօր ՀՀ նախագահ Սերժ Սարգսյանի մասնակցությամբ: Էլեկտրակայանը կգործի 271,7 ՄՎտ դրվածքային ընդհանուր եւ 242 ՄՎտ էլեկտրական հզորությամբ: Հիմնական սարքավորումների լրակազմը կապահովեն «Ալստոմե ընկերության արտադրության գազատուրբինը եւ օժանդակ սարքավորումները` 179,9 ՄՎտ դրվածքային հզորությամբ, շահագործման երկու ռեժիմներով: Համակարգի օգտակար գործողության գործակիցը 36,4 տոկոս է: Շոգետուրբինն ու օժանդակ սարքավորումները կգործեն 62 ՄՎՏ էլեկտրական դրվածքային հզորությամբ եւ 103,7 Գկալ/ժ ջերմային էներգիայի առաքմամբ: ՀՀ էներգետիկայի եւ բնական պաշարների նախարար Արմեն Մովսիսյանի խոսքերով` Հայաստանում գործող ջերմաէլեկտրակայանների համեմատ նոր կայանը 1կՎտժ էլեկտրաէներգիայի արտադրության համար կծախսի 2-2,3 անգամ պակաս վառելիք` նպաստելով նաեւ գազի ներկրման ծավալների կրճատմանը, արտադրվող էլեկտրաէներգիայի սակագնի նվազեցմանը: Նոր էլեկտրակայանի գործարկման շնորհիվ կբարձրանա ՀՀ էներգահամակարգի հուսալիությունը, կբարելավվի առավելագույն ռեժիմներում բեռի գրաֆիկի ծածկումը, կօպտիմալացվեն էլեկտրաէներգիայի փոխհոսքերը, որի շնորհիվ կկրճատվեն էլեկտրական էներգիայի կորուստներն էլեկտրական ցանցերում: Նախարարը նշեց, որ յուրաքանչյուր տարի էլեկտրաէներգիայի ներքին սպառումը 5-6 տոկոս ավելանում է նախորդ տարիների նկատմամբ: 2010թ-ին էներգաբլոկը կապահովի 15 տոկոս տեսակարար կշիռ ընդհանուր սպառման ծավալում: Նոր էներգաբլոկի կառուցման ընդհանուր գումարը կկազմի մոտ 240-250 միլիոն դոլար: Հին կառույցը կկոնսերվացվի եւ կպահվի որպես պահեստային հզորություն: Նախատեսվում է, որ էլեկտրակայանը սպասարկող անձնակազմը բաղկացած կլինի մոտ 100 մարդուց: Էլեկտրակայանի կառավարումը` թողարկում, ցանցին միացում, բեռնավորում, կլինի լիովին ավտոմատացված: Նույն կերպ կկատարվի նաեւ կանգնեցումը: Էլեկտրակայանի կառավարման կենտրոնը կահավորված կլինի մեկ մեծ եւ բազմաթիվ ստանդարտ մոնիտորներով, որոնք ժամանակի իրական ռեժիմում ցույց կտան էլեկտրակայանի աշխատանքի բոլոր ցուցանիշները եւ կատարվող փոփոխությունները: Հայաստանում գործող ջերմային էլեկտրակայանների համեմատ նոր կայանը կունենա զգալի բարձր բնապահպանական ցուցանիշներ` ցածր արտանետումներով. ազոտի երկօքսիդը շուրջ ինն անգամ, ածխաթթու գազը` երկու անգամ, ածխածնի օքսիդը` 38 անգամ եւ ջրօգտագործումը` 3,6 անգամ պակաս: Նոր էլեկտրակայանի կառուցմամբ եւ գործարկմամբ ՀՀ կներմուծվեն էներգետիկ սարքավորումների մոնտաժման, ինչպես նաեւ էլեկտրական էներգիայի արտադրության նորագույն տեխնոլոգիաներ, որոնք նոր են մուտք գործում ԱՊՀ երկրներ: Նախագծի իրականացման նպատակով ՀՀ կառավարության եւ Միջազգային համագործակցության ճապոնական բանկի միջեւ 2005թ-ի մարտի 29-ին ստորագրվել է ARM-P2 փոխառության համաձայնագիրը. վարկի գումարը կազմում է 26 միլիարդ 409 միլիոն ճապոնական իեն: Գլխավոր կապալի պայմանագիրը ստորագրվել է 2007թ-ի սեպտեմբերի 30-ին եւ ուժի մեջ է մտել 2007թ-ի դեկտեմբերի 21-ին: Պատվիրատուն Երեւանի ՋԷԿ-ն է, խորհրդատուն «TEPSCOե, գլխավոր կապալառուն` «Mitsuiե եւ «GS Engineering and constractionե ընկերությունների կոնսորցիումը: Նշենք նաեւ, որ Երեւանի ՋԷԿ-ը շահագործվում է 1961թ-ից , իսկ միջազգային չափանիշներով կայանների շահագործման ժամկետները 25-30 տարի են, բացի այդ 1960- ականների տեխնոլոգիաներով աշխատող ՋԷԿ-ի տեխնիկատնտեսական ցուցանիշները գոհացուցիչ չեն. էլեկտրաէներգիայի 1 ԿվտԺ-ի արտադրության համար ծախսվում է մոտ 375 գրամ գազ, ինչը տնտեսապես անարդյունավետ է: Այսօրվանից տրվեց էլեկտրակայանի շինմոտաժային աշխատանքների մեկնարկը: ՀՀ նախագահին Երեւանի ՋԷԿ-ի տնօրեն Հովակիմ Հովհաննիսյանը մանրակերտի վրա ներկայացրեց կառույցի նախագիծը: Խորհրդանշական պարկուճը կառույցի հիմքում տեղադրեցին «Mitsuiե եւ «GS Engineering and constractionե ընկերությունների ներկայացուցիչները: Արարողությանը մասնակցում էին բարձրաստիճան այլ պաշտոնյաներ, նաեւ` Հայաստանում Կորեայի Հանրապետության արտակարգ եւ լիազոր դեսպան Քյու-Հյունգ Լին:",Society,https://armenpress.am/hy/article/456181
Վարչապետի գլխավորությամբ քննարկվել են հարկային քաղաքականությանն առնչվող հայեցակարգային հարցեր,"Վարչապետ Նիկոլ Փաշինյանի գլխավորությամբ տեղի է ունեցել խորհրդակցություն, որի ընթացքում քննարկվել են առաջիկա տարիների հարկային քաղաքականությանն առնչվող հայեցակարգային հարցեր:Ինչպես «Արմենպրես»-ին տեղեկացրին ՀՀ վարչապետի աշխատակազմից, քննարկման առարկա են եղել հարկային ոլորտի բարելավմանն ուղղված միջոցառումները, որոնք կնպաստեն հարկային քաղաքականության լավարկման ու հարկային վարչարարության դյուրացմանը: Մանրամասներ են ներկայացվել առանձին հարկատեսակների գծով առաջարկվող բարեփոխումների և ակնկալվող արդյունքային ցուցանիշների վերաբերյալ:Ընդգծելով ոլորտի շարունակական բարելավման կարևորությունը՝ վարչապետը հանձնարարել է շարունակել հայեցակարգային վերլուծությունները և ներկայացնել համապատասխան առաջարկություններ:",Economy,https://armenpress.am/hy/article/1235877
«Արսենալ»-ը Մխիթարյանին դիտարկում է որպես Ալեքսիս Սանչեսին փոխարինող,"Լոնդոնի «Արսենալ»-ը և «Չելսի»-ն շարունակում են Հայաստանի ազգային հավաքականի և Դորտմունդի «Բորուսիա»-ի կիսապաշտպան Հենրիխ Մխիթարյանին ձեռք բերելու ակտիվ փորձերը: Ինչպես հաղորդում է«Արմենպրես»-ը՝ վկայակոչելովDaily Star-ը, «Արսենալ»-ը Մխիթարյանին դիտարկում է որպես Ալեքսիս Սանչեսին փոխարինող. վերջինս դեռևս չի երկարաձգել գործող պայմանագիրը և հնարավոր է տեղափոխվի Թուրինի «Յուվենթուս»:Ըստ աղբյուրի՝ Մխիթարյանին ձեռք բերելու համար զինագործները պատրաստ են վճարել 23 միլիոն ֆունտ ստերլինգ, իսկ նրան առաջարկել տարեկան 8 միլիոն ֆունտ աշխատավարձ՝ շուրջ 10 մլն եվրո: Եթե Հայաստանի հավաքականի ավագն ընդունի այդ առաջարկը, ապա կդառնա թիմի ամենաբարձր վարձատրվող ֆուտբոլիստը:Մի քանի օր առաջ հայտնի էր դարձել, որ Մխիթարյանը հրաժարվել է երկարաձգել պայմանագիրը դորտմունդցիների հետ, որը լրանում է 2017 թվականի ամռանը: Հայազգի կիսապաշտպանի ծառայություններով հետաքրքրված է նաև Թուրինի «Յուվենթուս»-ը: Ընթացիկ մրցաշրջանում 51 հանդիպումներում Մխիթարյանը դարձել է 31 գոլային փոխանցման հեղինակ և խփել 23 գոլ:",Sport,https://armenpress.am/hy/article/846824
"Յու. Չայկայի վստահեցմամբ, Տ. Արզաքանցյանի գործը վերահսկվում է ՌԴ գլխավոր դատախազության կողմից","ՀՀ Ազգային ժողովի պատգամավոր Տիգրան Արզաքանցյանի նկատմամբ հարձակման դեպքի առնչությամբ հարուցված քրեական գործով ներկայումս մեծածավալ աշխատանքներ են տարվում: Գործում ներգրավվել են մեծ թվով վկաներ, վերծանվում են տեղանքը նկարահանող տեսախցիկների ժապավենները: Այս մասին այսօր լրագրողներին ասաց Ռուսաստանի Դաշնության գլխավոր դատախազ Յուրի Չայկան` ԱՊՀ երկրների գլխավոր դատախազների համակարգող խորհրդի նիստից հետո: «Տարվում են ակտիվ եւ նպատակաուղղված աշխատանքները, նշանակված են եւ իրականացվում են մի շարք փորձաքննություններ: Սակայն այդ աշխատանքները, ցավոք, դեռեւս արդյունքներ չեն տվելե,-ասաց նա` ավելացնելով, որ գործը վերահսկվում է ՌԴ գլխավոր դատախազության կողմից: Պատասխանելով հայազգի քաղաքացիների նկատմամբ այդ երկրում պարբերաբար իրականացվող սպանությունների գործերը բացահայտվելու ուղղությամբ տարվող աշխատանքների մասին հարցին`Յու. Չայկան ասաց, որ տուժողներին իրենք չենք տարբերակում ազգային պատկանելությամբ, այլ ջանում են բացահայտել բոլոր ծանր հանցագործությունները: Ծանր հանցագործությունների բացահայտման արդյունավետությունն ապացուցելու համար ՌԴ գլխավոր դատախազը վկայակոչեց մեծ աղմուկ հանած, այդ թվում` ՌԴ կենտրոնական բանկի նախագահի առաջին տեղակալի եւ լրագրողուհի Աննա Պոլիտկովսկայի սպանությունների բացահայտումները: «Կարծում եմ, որ մնացած սպանությունները մաքսիմալ կերպով բացահայտում ենք: Հաշվի առեք, որ Ռուսաստանում տարեկան կատարվում է ավելի քան 35 հազար սպանություն: Երկրում, ընդհանուր առմամբ, տարեկան գրանցվում են մի քանի միլիոն հանցագործությունե,-նշեց նա: Վրաստանի գլխավոր դատախազի տեղակալ Կախա Կոբերիդձեն հայ լրագրողներին տեղեկացրեց, որ պաշտպանության նախկին նախարար Իրակլի Օկրուաշվիլի կալանքից ազատ է արձակվել 10 մլն լարի, մոտավորապես 6 մլն դոլար, գրավի դիմաց: Գործի նախաքննությունը շարունակվում է:",Society,https://armenpress.am/hy/article/441425
Քրեակատարողական վարչության ծառայողը ծանր հանցագործություն է կատարել,"ՀՀ հատուկ քննչական ծառայությունում քննվող քրեական գործի նախաքննության ընթացքում հիմնավորվել է, որ ՀՀ արդարադատության նախարարության քրեակատարողական վարչության ծառայող Ռոբերտ Մովսիսյանը կատարել է առանձնապես խոշոր չափերով խարդախություն: Ինչպես «Արմենպրես»-ին տեղեկացրին ՀՔԾ լրատվական ծառայությունից, մասնավորապես, 2010 թվականի ընթացքում ՀՀ արդարադատության նախարարության քրեակատարողական վարչության օպերատիվ բաժնի աշխատակից Ռոբերտ Մովսիսյանը տեղեկացել է, որ ՀՀ ԱՆ «Կոշ» քրեակատարողական հիմնարկում` ՀՀ քրեական օրենսգրքի 175-րդ հոդվածի 3-րդ մասի 1-ին կետով, 2008 թվականի սեպտեմբերի 17-ից դատարանի դատավճռով 9 տարի ժամկետով ազատազրկման դատապարտված և 2010 թվականին արդեն նշանակված պատիժը կրող դատապարտյալ Նիկոլայ Թորոսյանի ծնողները ցանկանում են օրինական ճանապարհով հասնել իրենց որդու` պատժից պայմանական վաղաժամկետ ազատման հարցի լուծմանը:Ռոբերտ Մովսիսյանը փաստաբաններիմիջոցով դատական կարգով այդ հարցը լուծելու պատրվակով, Ն. Թորոսյանի ծնողների` Վարդան և Մարինե Թորոսյանների վստահությունը չարաշահելով, առանձնապես խոշոր չափերով գումար հափշտակելու նախնական դիտավորությամբ, 2010 թվականի օգոստոս-հոկտեմբերի ընթացքում՝ տարբեր օրերի, վերջիններիցս խաբեությամբ մաս-մաս ստացել է, իբր, դատապարտյալի ազատման հարցի լուծման համար անհրաժեշտ` 9 մլն 492 հազար 565 ՀՀ դրամին համարժեք 26 հազար 500 ԱՄՆ դոլար գումարը: Ռոբերտ Մովսիսյանը Նիկոլայ Թորոսյանին պատժից պայմանական վաղաժամկետ ազատելու հարցով որևէ գործողություն չի ձեռնարկել և խարդախությամբ հափշտակել է առանձնապես խոշոր չափերով` 26 հազար 500 ԱՄՆ դոլար գումարը:Ուրիշի առանձնապես խոշոր չափերով գույքը խարդախությամբ հափշտակելու հանցավոր արարքի համար Ռ. Մովսիսյանին մեղադրանք է առաջադրվել ՀՀ քրեական օրենսգրքի 178-րդ հոդվածի 3-րդ մասի 1-ին կետով: ՀՀ հատուկ քննչական ծառայությունում ավարտվել է քրեական գործի նախաքննությունը: Գործը մեղադրական եզրակացությամբ հանձնվել է դատավարական հսկողություն իրականացնող դատախազին՝ այն հաստատելու և դատարան ուղարկելու համար:",Society,https://armenpress.am/hy/article/839329
Հայաստանի ըմբիշները եւս մեկ մեդալ են նվաճել Սոֆիայում,"Հայաստանի ազատ ոճի ըմբիշ, գերծանր քաշային Ռուսլան Բասիեւը նվաճել Է բրոնզե մեդալ Բուլղարիայի մայրաքաղաք Սոֆիայում ավարտված ազատ ոճի ըմբշամարտի միջազգային մրցաշարում:Այս մասին տեղեկացնում Է «Արմենպրես»-ը` վկայակոչելով մրցաշարի պաշտոնական կայքը:Ապրիին Հայաստանի ըմբիշները կմասնակցեն Սոֆիայում կայանալիք 2012 թվականի օլիմպիական խաղերի միջազգային վարկանշային մրցաշարին:",Sport,https://armenpress.am/hy/article/678714
